Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
3330676185,-4.742376,-3.802736,3.264768,-0.030837,0.044641,0.999779
3330696241,-8.608244,0.308373,0.878361,-0.036138,0.045817,0.990180
3330716299,-19.211948,-3.359191,0.501157,-0.020403,0.016929,1.001742
3330736357,-15.383339,-5.488513,-1.181851,-0.018340,0.017821,1.008977
3330756415,-10.414037,-5.416794,-1.777763,-0.065580,0.012271,0.996204
3330776474,-6.614368,-5.524397,-0.114455,-0.039046,0.010289,0.999916
3330796532,-4.006754,-3.608999,-0.145584,-0.024942,0.009014,1.000742
3330816591,-3.048719,-1.257917,0.141698,-0.025266,0.005717,0.998310
3330836650,-2.188211,0.233965,-0.056725,-0.026717,0.007442,0.997990
3330856708,-3.633250,1.838954,0.092986,-0.026182,0.006322,1.003941
3330876766,-8.765149,3.562270,0.372095,-0.019029,0.017292,1.027944
3330896822,-21.578272,2.511275,7.979620,0.023723,0.093520,1.053895
3330916881,-44.922104,14.956713,24.835714,-0.012997,0.265269,1.142422
3330936939,-34.087967,-0.215649,28.439064,-0.031940,-0.124762,1.429820
3330956997,-4.549759,-32.303108,12.985426,-0.029764,-0.148555,1.632720
3330977055,10.509470,-65.707939,7.643025,-0.000147,-0.071075,1.542382
3330997114,27.954609,-90.006531,16.069082,0.009539,-0.067259,1.385991
3331017173,30.946419,-94.092125,14.436666,0.001378,-0.167915,1.286344
3331037231,19.830439,-94.292282,17.812183,0.040929,-0.185842,1.322313
3331057289,16.148952,-99.410240,20.335669,0.140924,-0.099895,1.377963
3331077346,30.056005,-102.603851,16.713190,0.132358,-0.075543,1.271902
3331097404,24.618191,-94.247276,15.499882,0.129229,-0.140241,1.230146
3331117462,-3.747517,-83.120941,9.339881,0.106102,-0.262930,1.195776
3331137520,-31.397930,-72.421783,-2.027069,0.135527,-0.205525,1.063058
3331157578,-30.442598,-71.221443,-5.248571,0.109097,-0.209648,0.935906
3331177636,-32.223434,-75.526810,-12.336221,0.089052,-0.326669,0.843881
3331197696,-42.492645,-67.326332,-21.598171,0.133179,-0.307364,0.841757
3331217754,-52.053482,-67.991737,-31.861513,0.199769,-0.250710,0.927574
3331237812,-44.818497,-74.067680,-46.193275,0.176061,-0.252571,0.817050
3331257870,-41.340202,-86.692154,-48.756035,0.191143,-0.177270,0.708402
3331277927,-24.511404,-72.325989,-53.489601,0.175432,-0.153217,0.503329
3331297985,-5.226292,-52.574440,-56.913002,0.289403,-0.091373,0.497663
3331318043,-14.067976,-43.349834,-51.576756,0.262771,-0.191571,0.492897
3331338101,-37.826145,-20.009262,-57.609428,0.189354,-0.339842,0.416090
3331358159,-72.333931,14.415291,-69.666107,0.131615,-0.369179,0.265736
3331378218,-79.771019,51.612247,-75.376442,0.196225,-0.169736,0.245664
3331398277,-33.479652,58.838467,-69.548515,0.307318,0.033983,0.421259
3331418335,-8.143287,52.523758,-71.783897,0.255352,-0.115775,0.491093
3331438393,-12.080315,65.526779,-85.406998,0.140409,-0.164895,0.383215
3331458451,-35.486465,90.082703,-86.107765,0.127611,0.004940,0.351075
3331478508,-30.793760,102.387344,-79.205376,0.192866,0.268921,0.496771
3331498566,-4.983367,88.318840,-70.197838,0.233447,0.396872,0.714576
3331518625,9.819351,72.792328,-65.619598,0.178536,0.280485,0.898645
3331538683,-8.826931,66.132843,-63.727173,0.146904,0.191765,0.930782
3331558740,-19.998964,80.814102,-56.125748,0.167595,0.328461,0.878659
3331578799,-8.534093,86.117416,-40.451344,0.205363,0.505347,0.968527
3331598859,1.016700,69.131912,-24.665436,0.247976,0.410317,1.229351
3331618916,-3.348077,54.500065,-19.421795,0.216373,0.263800,1.184323
3331638974,13.078920,94.607506,-18.008663,0.224431,0.246610,1.122910
3331659033,5.254078,84.170876,-8.438021,0.098196,0.174901,1.131830
3331679089,-12.660461,95.173279,-0.206112,0.045896,-0.043726,1.134923
3331699147,-30.007526,107.736641,-5.492117,0.067017,-0.108236,1.374572
3331719205,-41.668594,78.757133,-3.038941,0.032637,-0.063634,1.212249
3331739264,-27.899012,62.693932,-2.902282,0.013759,0.033335,1.087033
3331759323,-6.208766,65.038414,3.519751,-0.006984,0.069842,0.968841
3331779380,1.538763,74.097931,5.376891,-0.053090,0.084425,1.108654
3331799440,1.173401,61.158768,8.075565,-0.035669,0.071947,1.133749
3331819498,-0.553630,57.624058,7.591711,-0.112630,0.014213,1.100474
3331839556,-8.791541,34.754387,12.914075,-0.162474,-0.064315,1.132430
3331859612,30.301958,-14.022184,7.945913,-0.227184,-0.370225,1.524849
3331879671,190.983505,-115.655357,-4.787609,0.075759,0.130685,1.431553
3331899729,69.768021,-31.813581,-2.807386,-0.200285,-0.037237,1.250733
3331919787,11.128000,-9.862949,2.253318,-0.146179,-0.021972,1.053635
3331939846,0.263177,-5.909475,-0.083359,-0.050288,0.048358,0.997366
3331959903,2.322149,-4.875993,0.285456,-0.049943,0.040021,0.982414
3331979963,7.415589,-6.401074,0.015255,-0.050770,0.042864,0.993496
3332000021,5.567029,-5.036479,-0.545285,-0.047123,0.053516,1.004118
3332020079,2.798649,-1.597924,-0.145508,-0.043315,0.054433,1.005183
3332040138,1.542983,0.204971,1.248618,-0.058974,0.070421,0.994312
3332060194,2.298409,2.817112,5.604176,-0.046181,0.061168,0.997118
3332080252,2.771541,2.779196,5.763309,-0.044048,0.051981,1.005379
3332100310,4.377373,2.212328,3.445346,-0.049619,0.030211,1.000591
3332120368,-0.418010,3.795184,3.211843,-0.044770,0.058524,1.005110
3332140426,-16.303513,11.877718,0.916999,-0.087525,0.062998,1.012559
3332160485,-11.076234,9.878656,5.205878,-0.048874,0.026388,1.026279
3332180544,-46.880180,9.365055,5.144859,-0.078794,0.094587,1.131137
3332200602,-59.530369,24.813839,0.554667,-0.085237,0.000295,0.909676
3332220660,-21.905495,7.524795,-0.907630,-0.103661,-0.027844,0.894684
3332240718,4.710368,-6.746064,-4.147499,-0.084747,-0.003004,0.976949
3332260775,2.699966,-2.782210,1.121503,-0.084277,0.000866,1.008112
3332280833,3.339893,-4.714470,-2.767030,-0.084445,0.000034,0.980661
3332300891,4.642709,-2.923353,-3.017823,-0.076646,0.014928,1.014848
3332320949,-1.542323,-2.166134,-1.415257,-0.077336,0.010486,1.007223
3332341007,-2.279156,-4.193649,-2.051899,-0.071588,0.004980,0.985226
3332361066,1.575249,-4.653786,-1.245302,-0.047645,0.000808,0.996576
3332381131,1.468383,-4.661881,-1.222272,-0.061923,-0.001740,0.995242
3332401183,1.247820,-4.363404,-2.532264,-0.075070,0.009981,1.002527
3332421241,0.215626,-2.968078,-2.788915,-0.071925,0.009166,0.994386
3332441299,1.020571,-1.037358,-1.374816,-0.040263,0.005128,1.001775
3332461356,-1.015308,-1.976707,-2.101666,-0.028514,0.005792,0.996515
3332481414,0.394877,-1.261500,-1.222480,-0.025394,0.005229,0.995120
3332501472,0.500662,-1.099594,-0.321445,-0.030894,0.002709,0.997143
3332521531,0.698218,-0.588888,-0.158471,-0.040248,0.006336,0.995559
3332541588,0.964847,-0.167693,-0.263186,-0.042436,0.006485,1.000989
3332561647,0.400077,-0.384988,0.026407,-0.040240,0.004149,0.995036
3332581706,0.583042,-0.146956,-0.109792,-0.053529,0.006937,0.999864
3332601764,0.170928,-0.224920,-0.040867,-0.057045,0.008736,0.997771
3332621822,-0.508641,0.033431,-0.160138,-0.054654,0.006901,0.996377
3332641879,-0.219176,0.423371,-0.150648,-0.054202,0.005358,0.996585
3332661937,-0.371762,0.245994,0.054529,-0.055318,0.006463,0.997920
3332681996,-0.203903,0.369468,-0.074713,-0.059294,0.006811,0.996109
3332702053,-0.172815,0.065180,-0.198692,-0.060950,0.008640,0.997060
3332722111,0.011123,-0.306604,-0.430164,-0.057221,0.008550,0.997405
3332742169,-0.103601,-0.262424,-0.246590,-0.060633,0.006760,0.999824
3332762229,0.049493,-0.536372,-0.294312,-0.056851,0.006819,0.997066
3332782287,0.248175,-0.510892,-0.584419,-0.056394,0.008272,0.996968
3332802345,0.155876,-0.161632,-0.368506,-0.057579,0.007910,0.997041
3332822403,0.117712,-0.331477,-0.102455,-0.048419,0.006291,0.999328
3332842460,-0.218548,-0.158208,0.082304,-0.057355,0.007667,0.999875
3332862518,0.155885,-0.416156,0.019025,-0.057109,0.007810,0.996138
3332882576,0.285142,-0.103246,0.066478,-0.052761,0.005730,0.997520
3332902634,-0.088618,-0.249086,0.035742,-0.058923,0.004625,0.995684
3332922692,0.147830,-0.033634,-0.123579,-0.057777,0.008556,0.997942
3332942750,-0.081293,-0.120246,0.166210,-0.055389,0.007724,0.996810
3332962810,-0.149903,-0.158384,0.135584,-0.057232,0.005829,0.997982
3332982868,-0.187629,-0.147459,-0.352546,-0.054482,0.008271,0.997003
3333002926,0.064347,-0.253994,-0.292615,-0.053125,0.008003,0.997579
3333022984,-0.218690,0.095306,-0.160280,-0.054290,0.008629,0.996456
3333043041,-0.241188,-0.140885,-0.222714,-0.053996,0.007252,0.995200
3333063099,-0.156584,-0.490646,-0.369954,-0.054945,0.007731,0.997457
3333083157,-0.263882,-0.231987,-0.299521,-0.054194,0.006444,0.996117
3333103215,-0.065660,-0.202279,-0.101338,-0.056010,0.005897,0.995815
3333123274,0.384455,-0.071430,-0.078459,-0.054394,0.005965,1.002504
3333143332,-0.241443,-0.057958,-0.077255,-0.056279,0.005894,0.995537
3333163391,-0.081092,-0.141862,-0.017021,-0.056136,0.005463,0.997825
3333183449,-0.241313,-0.157263,-0.062603,-0.054051,0.008104,0.998473
3333203507,-0.203185,-0.064842,-0.168915,-0.056099,0.007441,0.995705
3333223565,-0.004927,-0.088868,0.074715,-0.059159,0.004203,0.998785
3333243622,-0.103826,-0.264125,-0.002468,-0.056612,0.005112,0.999006
3333263680,0.056619,-0.154445,-0.345397,-0.058123,0.006091,0.996868
3333283738,0.132756,-0.286819,0.065631,-0.050451,0.005981,0.995645
3333303796,0.216509,-0.072122,-0.047645,-0.058065,0.006475,0.998781
3333323855,0.063982,-0.202759,0.020493,-0.054128,0.004641,0.997598
3333343914,-0.058364,0.018926,-0.084743,-0.055228,0.006373,0.998014
3333363972,0.033540,-0.209892,-0.063417,-0.052839,0.006722,0.996778
3333384030,-0.119106,-0.117697,-0.215163,-0.052787,0.005019,0.999078
3333404088,0.155288,0.080795,-0.115264,-0.055089,0.007945,1.000553
3333424145,0.140085,0.004072,-0.062302,-0.054823,0.006258,0.995651
3333444203,0.010307,0.034383,-0.084771,-0.054498,0.006190,0.997939
3333464261,-0.042999,-0.088285,-0.024392,-0.051913,0.006076,0.995890
3333484319,-0.134640,-0.088920,0.029173,-0.052360,0.006072,0.995426
3333504377,0.040651,0.094772,0.022351,-0.055817,0.006036,1.000470
3333524435,0.025691,-0.041826,-0.092893,-0.052942,0.007366,0.997499
3333544495,0.109523,0.011456,-0.039314,-0.053773,0.004919,0.998149
3333564553,0.003023,-0.209873,-0.078620,-0.055038,0.003641,0.997501
3333584611,-0.004839,-0.057335,-0.070046,-0.057480,0.008269,0.996582
3333604669,-0.104211,-0.135892,0.211930,-0.052285,0.004627,0.996356
3333624726,0.056235,-0.080211,-0.047408,-0.053330,0.006744,0.998866
3333644784,-0.081335,0.010591,0.006797,-0.053118,0.007544,0.997128
3333664842,0.178653,-0.185628,-0.200853,-0.054381,0.005538,0.996397
3333684900,0.056208,-0.003267,-0.138487,-0.055667,0.007546,0.997081
3333704958,0.056782,-0.353799,-0.209290,-0.054421,0.003926,0.998695
3333725016,-0.050350,-0.063023,-0.367534,-0.052783,0.006653,0.998878
3333745076,-0.050602,-0.026358,-0.153695,-0.054447,0.008432,0.994996
3333765134,-0.233630,-0.172290,-0.093225,-0.053590,0.007646,0.998122
3333785192,0.018083,-0.049373,-0.108184,-0.054243,0.007383,0.999025
3333805250,0.025767,-0.118399,-0.055215,-0.054848,0.007636,0.997095
3333825307,0.071530,-0.110797,-0.032363,-0.055247,0.004931,0.999124
3333845365,-0.172997,0.009798,0.083248,-0.054888,0.007388,0.999469
3333865423,0.078813,0.056302,0.083080,-0.055032,0.006547,0.997195
3333885481,-0.203394,-0.081858,0.082743,-0.054042,0.007281,0.997935
3333905539,0.056306,-0.095101,-0.100902,-0.053293,0.004540,0.996702
3333925597,-0.043297,0.125480,-0.038344,-0.055419,0.007379,0.998547
3333945656,-0.157537,-0.011828,-0.092382,-0.054821,0.005710,0.995475
3333965714,-0.127021,0.042153,-0.160769,-0.055745,0.006356,0.996271
3333985773,-0.050699,0.011476,-0.107689,-0.053691,0.005379,0.998692
3334005851,-0.134267,-0.286679,-0.063585,-0.049093,0.006167,0.996125
3334025888,-0.004836,-0.049598,-0.085257,-0.052867,0.006285,0.998424
3334045945,-0.020106,-0.026537,-0.115605,-0.054568,0.005359,0.996669
3334066004,0.086871,-0.094747,-0.139101,-0.054425,0.005019,0.998956
3334086062,0.056046,0.049510,-0.046615,-0.054314,0.004371,0.997780
3334106120,0.048473,0.003651,-0.039253,-0.054285,0.005808,0.996122
3334126179,0.109605,-0.049642,-0.032058,-0.052400,0.005096,0.997716
