Timestamp (us),W,X,Y,Z
5095407903,0.082688,-0.025078,0.002610,0.996378
5095427962,0.082747,-0.025062,0.002600,0.996374
5095448021,0.082799,-0.025039,0.002590,0.996370
5095468079,0.082873,-0.024998,0.002615,0.996365
5095488138,0.082951,-0.024947,0.002605,0.996360
5095508194,0.083016,-0.024945,0.002614,0.996355
5095528253,0.083074,-0.024918,0.002666,0.996350
5095548311,0.083129,-0.024884,0.002725,0.996346
5095568369,0.083256,-0.024871,0.002743,0.996336
5095588428,0.083399,-0.024851,0.002824,0.996324
5095608488,0.083443,-0.024841,0.002832,0.996321
5095628546,0.083412,-0.024831,0.002879,0.996324
5095648604,0.083384,-0.024798,0.002911,0.996327
5095668663,0.083419,-0.024772,0.002930,0.996324
5095688720,0.083475,-0.024743,0.002904,0.996320
5095708779,0.083553,-0.024693,0.002911,0.996315
5095728837,0.083673,-0.024660,0.002930,0.996306
5095748895,0.083807,-0.024628,0.002906,0.996295
5095768953,0.083861,-0.024599,0.002957,0.996291
5095789012,0.083927,-0.024582,0.002942,0.996286
5095809072,0.083974,-0.024563,0.002963,0.996283
5095829130,0.084012,-0.024550,0.002972,0.996280
5095849189,0.084085,-0.024530,0.003006,0.996274
5095869247,0.084205,-0.024508,0.003056,0.996264
5095889304,0.084344,-0.024491,0.003099,0.996253
5095909362,0.084415,-0.024494,0.003137,0.996247
5095929420,0.084452,-0.024483,0.003194,0.996244
5095949479,0.084475,-0.024483,0.003222,0.996242
5095969537,0.084498,-0.024449,0.003278,0.996240
5095989596,0.084513,-0.024441,0.003307,0.996239
5096009656,0.084632,-0.024436,0.003331,0.996229
5096029714,0.084757,-0.024409,0.003330,0.996219
5096049772,0.084824,-0.024413,0.003376,0.996213
5096069830,0.084844,-0.024412,0.003381,0.996211
5096089888,0.084883,-0.024405,0.003418,0.996208
5096109946,0.084962,-0.024400,0.003440,0.996202
5096130004,0.085056,-0.024377,0.003470,0.996194
5096150063,0.085106,-0.024373,0.003487,0.996190
5096170121,0.085126,-0.024352,0.003538,0.996188
5096190181,0.085160,-0.024327,0.003569,0.996186
5096210239,0.085210,-0.024316,0.003573,0.996182
5096230298,0.085250,-0.024297,0.003588,0.996179
5096250356,0.085263,-0.024273,0.003634,0.996178
5096270413,0.085278,-0.024252,0.003662,0.996177
5096290472,0.085269,-0.024230,0.003693,0.996179
5096310530,0.085205,-0.024208,0.003686,0.996185
5096330589,0.085138,-0.024198,0.003693,0.996191
5096350646,0.085272,-0.024199,0.003716,0.996179
5096370705,0.085399,-0.024169,0.003735,0.996169
5096390765,0.085454,-0.024193,0.003729,0.996163
5096410823,0.085415,-0.024200,0.003737,0.996167
5096430882,0.085404,-0.024182,0.003762,0.996168
5096450940,0.085603,-0.024186,0.003779,0.996151
5096470997,0.085782,-0.024166,0.003810,0.996136
5096491055,0.085869,-0.024157,0.003833,0.996128
5096511114,0.085900,-0.024148,0.003827,0.996126
5096531172,0.085931,-0.024134,0.003845,0.996123
5096551231,0.085946,-0.024132,0.003805,0.996122
5096571289,0.085933,-0.024097,0.003830,0.996124
5096591349,0.085941,-0.024075,0.003847,0.996124
5096611407,0.085943,-0.024081,0.003888,0.996123
5096631465,0.085985,-0.024058,0.003913,0.996120
5096651524,0.086029,-0.024042,0.003939,0.996117
5096671580,0.086096,-0.024004,0.003953,0.996112
5096691639,0.086103,-0.024012,0.003980,0.996111
5096711697,0.086125,-0.024004,0.004010,0.996109
5096731756,0.086158,-0.024007,0.004030,0.996106
5096751814,0.086261,-0.024015,0.004061,0.996097
5096771873,0.086338,-0.023998,0.004082,0.996091
5096791932,0.086335,-0.023992,0.004106,0.996091
5096811991,0.086337,-0.023969,0.004126,0.996091
5096832049,0.086335,-0.023960,0.004163,0.996091
5096852109,0.086346,-0.023928,0.004195,0.996091
5096872164,0.086347,-0.023916,0.004222,0.996091
5096892223,0.086362,-0.023917,0.004246,0.996090
5096912281,0.086358,-0.023905,0.004233,0.996090
5096932340,0.086311,-0.023894,0.004226,0.996095
5096952398,0.086236,-0.023871,0.004253,0.996102
5096972458,0.086171,-0.023871,0.004276,0.996107
5096992516,0.086143,-0.023865,0.004291,0.996110
5097012575,0.086118,-0.023852,0.004302,0.996112
5097032633,0.086199,-0.023833,0.004336,0.996106
5097052690,0.086259,-0.023808,0.004363,0.996101
5097072748,0.086332,-0.023776,0.004356,0.996095
5097092806,0.086377,-0.023782,0.004375,0.996091
5097112865,0.086445,-0.023767,0.004392,0.996085
5097132923,0.086532,-0.023744,0.004415,0.996078
5097152982,0.086610,-0.023741,0.004406,0.996072
5097173041,0.086627,-0.023729,0.004398,0.996071
5097193100,0.086608,-0.023721,0.004410,0.996072
5097213158,0.086607,-0.023734,0.004434,0.996072
5097233217,0.086670,-0.023737,0.004443,0.996066
5097253275,0.086732,-0.023741,0.004425,0.996061
5097273332,0.086740,-0.023737,0.004441,0.996060
5097293390,0.086757,-0.023737,0.004439,0.996059
5097313449,0.086733,-0.023730,0.004456,0.996061
5097333507,0.086719,-0.023718,0.004445,0.996063
5097353565,0.086681,-0.023708,0.004480,0.996066
